short_window,long_window,short_type,long_type,tp_multiplier,sl_multiplier,total_return,sharpe_ratio,win_rate,max_drawdown,total_trades,long_trades,short_trades,long_winrate,short_winrate,total_pnl,strategy_name,combo_type
20,50,EMA,EMA,2.0,3.0,-99.46116228830456,-2.236983138462447,45.21568627450981,99.56863191239567,5101,2224,2877,43.93,46.23,-497.29999999999995,EMA20/EMA50,EMA/EMA
21,50,EMA,SMA,1.5,2.5,-99.46404505329383,-2.449687546007157,51.403443113772454,99.51938073376371,5345,2294,3051,50.17,52.34,-497.31999999999994,EMA21/SMA50,EMA/SMA
20,50,SMA,SMA,1.5,1.5,-99.47046518183394,-2.890954917886458,46.117084826762245,99.48166513746581,5022,2118,2904,45.8,46.35,-497.35,SMA20/SMA50,SMA/SMA
20,50,EMA,EMA,1.5,3.0,-99.47381772368688,-2.5269079776024856,51.4642717688403,99.50686400546857,5123,2239,2884,50.33,52.36,-497.37,EMA20/EMA50,EMA/EMA
9,200,SMA,EMA,1.5,1.5,-99.4760152547283,-3.2136842485754475,43.87990762124711,99.5011491084555,3897,1753,2144,44.27,43.56,-497.38,SMA9/EMA200,SMA/EMA
9,200,SMA,EMA,2.5,1.5,-99.47621288686219,-2.6787868519905276,33.883870967741935,99.50681279922175,3876,1743,2133,34.65,33.29,-497.38,SMA9/EMA200,SMA/EMA
9,200,SMA,EMA,2.0,1.5,-99.47898795757041,-2.8907232378930607,38.52290272774061,99.50960636549131,3887,1748,2139,39.36,37.87,-497.39,SMA9/EMA200,SMA/EMA
21,50,EMA,EMA,3.0,1.5,-99.48350821597373,-2.256241777944664,32.31977446637133,99.50822522331802,4967,2171,2796,32.66,32.08,-497.41,EMA21/EMA50,EMA/EMA
9,50,SMA,SMA,3.0,3.0,-99.48443000445003,-1.895013666179252,35.58565737051793,99.61617812192912,6276,2689,3587,35.14,35.94,-497.41999999999996,SMA9/SMA50,SMA/SMA
9,200,SMA,EMA,2.0,3.0,-99.48615391756893,-2.6536864599729753,42.926704254228596,99.51611375907294,3903,1755,2148,44.27,41.85,-497.43,SMA9/EMA200,SMA/EMA
9,50,SMA,SMA,2.0,2.5,-99.49079489327359,-2.220635324153257,42.889173606662396,99.60984898503064,6245,2678,3567,42.31,43.34,-497.45,SMA9/SMA50,SMA/SMA
20,50,SMA,SMA,2.0,1.5,-99.49471166315365,-2.6360053361575484,40.223240980665736,99.50026385948381,5017,2114,2903,40.11,40.3,-497.47,SMA20/SMA50,SMA/SMA
21,50,EMA,SMA,1.5,2.0,-99.49845547980048,-2.589466911432027,49.84079415620903,99.54568586816622,5340,2288,3052,48.91,50.56,-497.5,EMA21/SMA50,EMA/SMA
20,50,EMA,EMA,3.0,3.0,-99.49936473380238,-1.991207774973455,36.216748768472904,99.57760215346774,5076,2216,2860,35.2,37.03,-497.5,EMA20/EMA50,EMA/EMA
21,50,EMA,EMA,2.5,3.0,-99.50029232953923,-2.1177971261495165,40.74964922830227,99.59037715596173,4990,2192,2798,40.69,40.81,-497.5,EMA21/EMA50,EMA/EMA
21,50,EMA,SMA,2.0,1.5,-99.50211404141562,-2.526297516351114,40.57645517499532,99.58029458506302,5344,2298,3046,39.51,41.4,-497.51,EMA21/SMA50,EMA/SMA
20,50,EMA,SMA,2.0,1.5,-99.50976561666255,-2.513625826937296,40.45277416960475,99.58665123831167,5390,2319,3071,38.94,41.62,-497.54999999999995,EMA20/SMA50,EMA/SMA
21,50,EMA,EMA,2.0,3.0,-99.53605827030147,-2.3365878485004665,45.58,99.58027472908853,5001,2197,2804,45.11,45.97,-497.67999999999995,EMA21/EMA50,EMA/EMA
9,50,SMA,SMA,2.5,1.5,-99.53640061594895,-2.281168466705464,35.55732484076433,99.67858643477086,6281,2702,3579,34.72,36.21,-497.68999999999994,SMA9/SMA50,SMA/SMA
21,50,EMA,SMA,1.5,1.5,-99.53877829238226,-2.832142667368881,46.15958240119314,99.63548468317812,5365,2304,3061,45.1,46.98,-497.7,EMA21/SMA50,EMA/SMA
9,50,SMA,SMA,2.5,3.0,-99.54048893152357,-2.0643232158844573,38.977381331634284,99.7038740608797,6279,2691,3588,38.57,39.3,-497.7,SMA9/SMA50,SMA/SMA
9,200,EMA,EMA,2.0,3.0,-99.5531503638921,-2.7675102119356776,41.98802395209581,99.5812919102006,4176,1906,2270,42.29,41.76,-497.76,EMA9/EMA200,EMA/EMA
20,50,EMA,SMA,1.5,2.5,-99.55352310409769,-2.5211879167292612,51.04843199109297,99.65640255047892,5390,2310,3080,49.61,52.14,-497.77,EMA20/SMA50,EMA/SMA
9,200,SMA,EMA,2.0,2.5,-99.55694013804688,-2.768171092339668,42.45867768595041,99.5805383975946,3873,1744,2129,43.52,41.62,-497.79,SMA9/EMA200,SMA/EMA
9,200,SMA,EMA,2.5,3.0,-99.56305510968556,-2.5471448483229313,37.86283072180837,99.59246503200244,3894,1753,2141,39.08,36.9,-497.81,SMA9/EMA200,SMA/EMA
21,50,EMA,SMA,3.0,1.5,-99.57184982453954,-2.237733653721424,33.12066053668606,99.62912748652352,5330,2290,3040,32.36,33.72,-497.86,EMA21/SMA50,EMA/SMA
21,50,EMA,EMA,2.5,2.0,-99.57261791509822,-2.3143430064545876,38.935007086454746,99.62758627899319,4940,2158,2782,39.53,38.5,-497.87,EMA21/EMA50,EMA/EMA
20,50,EMA,SMA,1.5,2.0,-99.57349830573975,-2.6473593036921086,49.50770945569385,99.63198277557527,5384,2307,3077,48.33,50.41,-497.87,EMA20/SMA50,EMA/SMA
20,50,EMA,EMA,2.0,2.0,-99.57496056053132,-2.467562571156309,43.33134565692705,99.61560406052573,5032,2178,2854,42.79,43.76,-497.87,EMA20/EMA50,EMA/EMA
20,50,EMA,SMA,2.5,1.5,-99.57497795933847,-2.3964597021324723,36.18286563835718,99.68276581284007,5382,2313,3069,35.02,37.08,-497.88,EMA20/SMA50,EMA/SMA
20,50,EMA,EMA,2.5,3.0,-99.57858861505214,-2.1919653372323937,40.216110019646365,99.61284746204136,5091,2220,2871,39.77,40.58,-497.89,EMA20/EMA50,EMA/EMA
20,50,EMA,SMA,3.0,1.5,-99.58198949104336,-2.2325155202191036,33.07906976744186,99.6414855720434,5376,2311,3065,32.15,33.8,-497.91,EMA20/SMA50,EMA/SMA
9,200,EMA,EMA,1.5,2.0,-99.58427248115335,-3.2671979254821983,45.92647789369101,99.6077165801739,4026,1819,2207,46.01,45.85,-497.92,EMA9/EMA200,EMA/EMA
20,50,SMA,SMA,2.5,1.5,-99.58797725447587,-2.564676826061982,36.18421052631579,99.59393056900669,5016,2113,2903,36.68,35.83,-497.94000000000005,SMA20/SMA50,SMA/SMA
9,200,EMA,EMA,2.0,2.0,-99.59503792456489,-2.9427778531096873,40.758293838862556,99.61971037652724,4010,1816,2194,40.91,40.66,-497.97,EMA9/EMA200,EMA/EMA
20,50,EMA,EMA,1.5,2.0,-99.59886020917897,-2.7974733643527383,49.36758893280632,99.62155949201872,5061,2194,2867,48.91,49.74,-498.0,EMA20/EMA50,EMA/EMA
20,50,EMA,SMA,1.5,1.5,-99.60708021811254,-2.895648705856416,45.94194860417822,99.68732200301962,5410,2324,3086,44.41,47.12,-498.03,EMA20/SMA50,EMA/SMA
21,50,EMA,EMA,1.5,2.5,-99.61171382936391,-2.698219878407372,51.00080064051241,99.63337575071317,4997,2178,2819,51.19,50.87,-498.06,EMA21/EMA50,EMA/EMA
9,200,SMA,EMA,2.5,2.5,-99.61189588348608,-2.6384847339493946,37.44824016563147,99.63753403070046,3865,1743,2122,38.44,36.66,-498.06,SMA9/EMA200,SMA/EMA
9,50,SMA,SMA,1.5,2.0,-99.61421988899033,-2.660332914379167,48.171119592875314,99.74325487412625,6288,2705,3583,47.36,48.79,-498.07,SMA9/SMA50,SMA/SMA
9,50,SMA,SMA,1.5,2.5,-99.62300263868376,-2.603931774745892,49.169859514687104,99.7668155615284,6264,2689,3575,48.53,49.65,-498.12,SMA9/SMA50,SMA/SMA
9,200,SMA,EMA,1.5,2.5,-99.62861060478842,-3.1731972063517917,47.88768675940237,99.6460111759174,3882,1749,2133,48.66,47.26,-498.15,SMA9/EMA200,SMA/EMA
9,200,EMA,EMA,2.0,2.5,-99.63043129024433,-2.938667661072464,41.36831780284454,99.64947129805864,4079,1851,2228,41.38,41.38,-498.15,EMA9/EMA200,EMA/EMA
9,200,EMA,EMA,2.5,3.0,-99.63067503558625,-2.6368082358103933,37.08243210766643,99.66870815026965,4162,1900,2262,37.53,36.74,-498.15999999999997,EMA9/EMA200,EMA/EMA
9,200,EMA,EMA,3.0,3.0,-99.63468873593085,-2.4568978015097875,33.42981186685962,99.69253543453033,4147,1889,2258,33.56,33.35,-498.16999999999996,EMA9/EMA200,EMA/EMA
9,50,SMA,SMA,2.0,3.0,-99.64257628129742,-2.3498992141898296,43.08891363130269,99.71561789551167,6288,2693,3595,42.81,43.31,-498.21,SMA9/SMA50,SMA/SMA
9,200,SMA,EMA,3.0,1.5,-99.6457221718017,-2.6779066243178677,30.263838592860836,99.67221053402555,3867,1738,2129,30.78,29.87,-498.22999999999996,SMA9/EMA200,SMA/EMA
21,50,EMA,EMA,2.0,2.0,-99.64717799467817,-2.5986703978618517,43.42291371994342,99.66058996471442,4950,2162,2788,43.62,43.29,-498.24,EMA21/EMA50,EMA/EMA
9,200,EMA,EMA,2.5,2.0,-99.64946961956771,-2.8035743684941115,36.140350877192986,99.67169120713791,3991,1805,2186,36.4,35.96,-498.24,EMA9/EMA200,EMA/EMA
9,200,EMA,EMA,1.5,3.0,-99.65060908470772,-3.236586034826456,46.921241050119335,99.6766655376396,4190,1913,2277,47.26,46.64,-498.26,EMA9/EMA200,EMA/EMA
9,200,SMA,EMA,1.5,3.0,-99.65350651971261,-3.1717664445342204,48.1992337164751,99.67144503695222,3915,1762,2153,49.26,47.33,-498.27,SMA9/EMA200,SMA/EMA
9,50,EMA,SMA,3.0,1.5,-99.66375321122119,-2.3390050310242185,31.627978008552233,99.79785381833238,6549,2857,3692,30.63,32.42,-498.32,EMA9/SMA50,EMA/SMA
21,50,EMA,EMA,1.5,3.0,-99.6660220003952,-2.7408188852879953,51.46443514644351,99.68734295099495,5020,2209,2811,51.11,51.76,-498.33000000000004,EMA21/EMA50,EMA/EMA
9,200,EMA,EMA,3.0,2.0,-99.66909362145431,-2.6286392660970304,32.40181268882175,99.69377986083143,3973,1792,2181,32.31,32.51,-498.35,EMA9/EMA200,EMA/EMA
9,50,EMA,SMA,3.0,2.0,-99.67565837287513,-2.25065738081097,33.520315342631896,99.79967776764434,6597,2880,3717,32.26,34.52,-498.37,EMA9/SMA50,EMA/SMA
20,50,EMA,EMA,3.0,1.5,-99.67765298519761,-2.4559041143669167,31.995254103223253,99.69282698751037,5058,2198,2860,31.71,32.24,-498.39,EMA20/EMA50,EMA/EMA
20,50,EMA,EMA,3.0,2.0,-99.68007793644648,-2.2926575858684846,34.65148791691632,99.69907613376787,5008,2169,2839,34.26,34.98,-498.4,EMA20/EMA50,EMA/EMA
9,200,SMA,EMA,2.0,2.0,-99.68505276815513,-3.0129956793146184,41.12944816915936,99.69654432636253,3879,1737,2142,41.91,40.52,-498.42999999999995,SMA9/EMA200,SMA/EMA
9,50,EMA,SMA,3.0,2.5,-99.68557065573572,-2.1819418953460774,34.00477469412116,99.83742004923182,6703,2933,3770,32.8,34.96,-498.42,EMA9/SMA50,EMA/SMA
9,200,SMA,EMA,1.5,2.0,-99.68577065159927,-3.3472119919611285,46.67009514013885,99.69610299586297,3889,1744,2145,47.25,46.2,-498.42999999999995,SMA9/EMA200,SMA/EMA
9,200,EMA,EMA,1.5,2.5,-99.69232371512068,-3.3656481004631935,46.37185438553628,99.70761006150764,4093,1858,2235,46.34,46.4,-498.46,EMA9/EMA200,EMA/EMA
21,50,EMA,EMA,2.5,1.5,-99.69719994208592,-2.6651645859544963,35.63102893890675,99.71090264633956,4977,2175,2802,36.32,35.12,-498.48,EMA21/EMA50,EMA/EMA
9,50,SMA,SMA,1.5,3.0,-99.7002604405543,-2.6801316312323644,49.43659736549754,99.80607678693968,6301,2702,3599,49.11,49.68,-498.51,SMA9/SMA50,SMA/SMA
9,50,SMA,SMA,2.0,1.5,-99.7068660460769,-2.69943497254464,39.274924471299094,99.74250537719301,6290,2706,3584,38.29,40.04,-498.53999999999996,SMA9/SMA50,SMA/SMA
20,21,EMA,EMA,3.0,2.0,-99.71088818311704,-2.272213267157173,33.39261894175189,99.83448047859757,6748,2921,3827,32.45,34.13,-498.56,EMA20/EMA21,EMA/EMA
9,200,EMA,EMA,3.0,2.5,-99.71412702720855,-2.634362469013083,32.91326908821349,99.73879975302424,4048,1831,2217,32.66,33.15,-498.57,EMA9/EMA200,EMA/EMA
9,200,SMA,EMA,3.0,3.0,-99.72090840554668,-2.5808068493212137,33.89089037570766,99.74135736174532,3887,1751,2136,34.78,33.19,-498.6,SMA9/EMA200,SMA/EMA
20,50,EMA,EMA,2.5,2.0,-99.72184977565625,-2.502816101602862,38.46613545816734,99.73863353343529,5021,2174,2847,38.87,38.18,-498.61,EMA20/EMA50,EMA/EMA
20,50,EMA,EMA,2.0,1.5,-99.72542011316831,-2.8836212795928495,39.74409448818898,99.74121412936017,5081,2208,2873,39.27,40.13,-498.62,EMA20/EMA50,EMA/EMA
9,200,SMA,EMA,2.5,2.0,-99.72778606032084,-2.872785656829589,36.14053216223198,99.7411246673582,3872,1735,2137,36.89,35.56,-498.64,SMA9/EMA200,SMA/EMA
21,50,EMA,EMA,1.5,2.0,-99.72905592938965,-2.996235184726219,49.165829145728644,99.74341677484368,4976,2177,2799,49.43,48.98,-498.65000000000003,EMA21/EMA50,EMA/EMA
20,21,EMA,EMA,3.0,1.5,-99.73446339041175,-2.40472034777301,31.648384227690485,99.83761846420437,6747,2951,3796,30.5,32.56,-498.67,EMA20/EMA21,EMA/EMA
9,200,EMA,EMA,2.5,2.5,-99.73511376693534,-2.880922118672065,36.520453425332676,99.7488742565584,4059,1840,2219,36.63,36.46,-498.68000000000006,EMA9/EMA200,EMA/EMA
20,50,EMA,EMA,2.5,1.5,-99.74355314350389,-2.7260043200336814,35.49151204105803,99.75562499469122,5067,2203,2864,35.86,35.23,-498.71999999999997,EMA20/EMA50,EMA/EMA
9,50,SMA,EMA,3.0,2.0,-99.75186629770624,-2.2949575506624273,32.93827920578728,99.87964719758163,6498,2829,3669,32.17,33.55,-498.76000000000005,SMA9/EMA50,SMA/EMA
20,50,EMA,EMA,1.5,1.5,-99.75411481581963,-3.309736291157486,45.509803921568626,99.7648224458046,5101,2219,2882,44.98,45.94,-498.77,EMA20/EMA50,EMA/EMA
9,200,SMA,EMA,3.0,2.5,-99.75750051932035,-2.677572040097549,33.57531760435572,99.77118095230284,3858,1739,2119,34.22,33.08,-498.78999999999996,SMA9/EMA200,SMA/EMA
20,21,EMA,EMA,3.0,2.5,-99.76379591910498,-2.298001185975783,33.75925657034993,99.85257813513493,6888,2995,3893,32.95,34.4,-498.82000000000005,EMA20/EMA21,EMA/EMA
9,50,SMA,SMA,1.5,1.5,-99.77665491447016,-3.1173236280393164,45.10456273764258,99.83408494921777,6312,2717,3595,44.13,45.84,-498.89,SMA9/SMA50,SMA/SMA
9,50,SMA,EMA,2.0,2.0,-99.77707300143908,-2.7104772670192645,40.675364543361475,99.87530670226305,6515,2835,3680,40.6,40.73,-498.89,SMA9/EMA50,SMA/EMA
9,50,SMA,EMA,1.5,2.0,-99.79265353861872,-3.0327505492334295,46.81859895992658,99.86757034552755,6538,2847,3691,46.08,47.39,-498.96,SMA9/EMA50,SMA/EMA
9,50,EMA,SMA,2.5,2.0,-99.79287059688993,-2.5903788663941145,36.55474894131881,99.85500243190472,6613,2887,3726,35.23,37.6,-498.96000000000004,EMA9/SMA50,EMA/SMA
21,50,EMA,EMA,2.0,1.5,-99.79320108229322,-3.093499243395269,39.72740028061736,99.8010622157997,4990,2180,2810,39.91,39.61,-498.97,EMA21/EMA50,EMA/EMA
9,50,SMA,EMA,2.5,2.0,-99.80154666267855,-2.5630012988087,36.12050415001537,99.89025690032034,6507,2833,3674,35.55,36.58,-499.01,SMA9/EMA50,SMA/EMA
9,50,EMA,SMA,2.5,2.5,-99.80534076103399,-2.5219940645004524,37.05303933253873,99.88448279564496,6713,2939,3774,35.76,38.08,-499.03,EMA9/SMA50,EMA/SMA
9,50,EMA,SMA,3.0,3.0,-99.80556015601466,-2.3374565626431947,34.11626541397534,99.9036463053027,6813,2986,3827,33.02,34.99,-499.03,EMA9/SMA50,EMA/SMA
20,21,EMA,EMA,3.0,3.0,-99.80987978278759,-2.349360957533377,33.930602957906714,99.89206471953291,7033,3067,3966,33.03,34.64,-499.05,EMA20/EMA21,EMA/EMA
9,50,SMA,EMA,3.0,2.5,-99.82459245300957,-2.397809847813692,33.36388634280477,99.91691875735366,6547,2863,3684,32.62,33.96,-499.12,SMA9/EMA50,SMA/EMA
20,21,EMA,EMA,2.5,2.0,-99.82462794142336,-2.636171084414284,36.523668639053255,99.87942134303208,6761,2927,3834,35.84,37.06,-499.13,EMA20/EMA21,EMA/EMA
9,50,EMA,SMA,2.5,1.5,-99.82505497449124,-2.7878074151090857,34.30356598597989,99.87915013554846,6563,2864,3699,33.21,35.17,-499.13,EMA9/SMA50,EMA/SMA
9,200,SMA,EMA,3.0,2.0,-99.82990999202353,-2.906184715289713,32.35751295336787,99.83980227977192,3861,1728,2133,32.87,31.97,-499.15,SMA9/EMA200,SMA/EMA
21,50,EMA,EMA,1.5,1.5,-99.84125277280548,-3.5693356841171973,45.147763578274756,99.84732527732479,5009,2192,2817,45.21,45.12,-499.20000000000005,EMA21/EMA50,EMA/EMA
9,50,SMA,EMA,3.0,1.5,-99.84168313631329,-2.595847078582075,31.25288239815526,99.91791676178711,6506,2834,3672,30.42,31.92,-499.21,SMA9/EMA50,SMA/EMA
9,50,SMA,EMA,2.0,2.5,-99.8456909239949,-2.8230097892858748,41.14511953707934,99.91594223642575,6567,2867,3700,40.98,41.27,-499.23,SMA9/EMA50,SMA/EMA
20,21,EMA,EMA,2.5,1.5,-99.84591805158522,-2.8029443906148024,34.66883500887049,99.88695188734465,6765,2959,3806,33.8,35.37,-499.23,EMA20/EMA21,EMA/EMA
9,50,SMA,EMA,1.5,2.5,-99.85095002407978,-3.134569781934184,47.250075964752355,99.9070552171273,6582,2874,3708,46.49,47.84,-499.25,SMA9/EMA50,SMA/EMA
9,50,SMA,EMA,1.5,1.5,-99.85653787752938,-3.3872516753071915,44.451219512195124,99.90166770551845,6560,2862,3698,43.57,45.13,-499.28000000000003,SMA9/EMA50,SMA/EMA
9,50,SMA,EMA,2.0,1.5,-99.86003742536899,-3.0703704766048276,38.53688399142944,99.91460424057681,6534,2848,3686,38.06,38.9,-499.29999999999995,SMA9/EMA50,SMA/EMA
20,21,EMA,EMA,2.5,2.5,-99.8616216452213,-2.670307097022388,36.88560243584167,99.8990847055215,6898,3002,3896,36.21,37.42,-499.31,EMA20/EMA21,EMA/EMA
9,50,EMA,SMA,2.5,3.0,-99.86281209342641,-2.6244176306805906,37.289130115886756,99.92090093739145,6818,2988,3830,36.08,38.25,-499.31000000000006,EMA9/SMA50,EMA/SMA
9,50,SMA,EMA,1.5,3.0,-99.86852896983784,-3.1715821355243126,47.4273607748184,99.92150448842214,6608,2878,3730,46.77,47.94,-499.34,SMA9/EMA50,SMA/EMA
20,21,EMA,EMA,2.0,2.0,-99.87057007500835,-3.0198952026856984,40.949292452830186,99.91224461713986,6784,2935,3849,40.41,41.36,-499.35,EMA20/EMA21,EMA/EMA
20,21,EMA,EMA,2.5,3.0,-99.87104792808941,-2.65777509574708,37.178576502344086,99.91250125069816,7040,3073,3967,36.48,37.74,-499.35,EMA20/EMA21,EMA/EMA
9,50,SMA,EMA,3.0,3.0,-99.87208001363148,-2.5115708575367233,33.44491783323189,99.94037232827085,6573,2865,3708,32.88,33.9,-499.36,SMA9/EMA50,SMA/EMA
9,50,SMA,EMA,2.5,2.5,-99.87258964828285,-2.708391372555157,36.55782728104974,99.93138335983318,6555,2865,3690,35.95,37.05,-499.37,SMA9/EMA50,SMA/EMA
9,50,SMA,EMA,2.5,1.5,-99.87478389108651,-2.898631334048518,34.141476139327914,99.92622823675474,6518,2842,3676,33.39,34.74,-499.37,SMA9/EMA50,SMA/EMA
9,50,SMA,EMA,2.0,3.0,-99.87497752017924,-2.897658767248281,41.271045047777946,99.93505914462587,6593,2870,3723,41.22,41.31,-499.37,SMA9/EMA50,SMA/EMA
9,50,EMA,SMA,2.0,2.0,-99.87781632942216,-3.0440119830855266,40.702230259192284,99.90079861096585,6636,2899,3737,39.57,41.58,-499.39,EMA9/SMA50,EMA/SMA
20,21,EMA,EMA,2.0,1.5,-99.88321986647564,-3.196186142064371,38.89380530973451,99.91802700758102,6780,2963,3817,38.17,39.46,-499.42,EMA20/EMA21,EMA/EMA
20,21,EMA,EMA,2.0,3.0,-99.8875543626439,-2.962752015948755,41.79549000141824,99.92564091132377,7051,3077,3974,41.4,42.1,-499.43000000000006,EMA20/EMA21,EMA/EMA
9,50,EMA,SMA,2.0,2.5,-99.89302411268977,-2.9982169775716816,41.268191268191266,99.92817163676855,6734,2950,3784,40.31,42.02,-499.46999999999997,EMA9/SMA50,EMA/SMA
20,21,EMA,EMA,2.0,2.5,-99.894899311133,-3.043771031907037,41.44717800289436,99.92537994112041,6910,3008,3902,41.12,41.7,-499.48,EMA20/EMA21,EMA/EMA
9,50,EMA,SMA,2.0,1.5,-99.89887685630407,-3.2870024738033377,38.252279635258354,99.91693126647911,6580,2876,3704,37.13,39.12,-499.5,EMA9/SMA50,EMA/SMA
9,50,SMA,EMA,2.5,3.0,-99.90262632533063,-2.804458653306121,36.61650706794345,99.94820185929171,6580,2867,3713,36.1,37.03,-499.51,SMA9/EMA50,SMA/EMA
9,50,EMA,SMA,2.0,3.0,-99.91244061201023,-3.0351696022532697,41.56793915459997,99.94884978132296,6837,2996,3841,40.52,42.38,-499.55999999999995,EMA9/SMA50,EMA/SMA
9,50,EMA,EMA,3.0,1.5,-99.92118232601561,-2.884881424978249,30.45528215706498,99.94164433511858,6788,2989,3799,29.54,31.19,-499.59999999999997,EMA9/EMA50,EMA/EMA
9,50,EMA,EMA,2.5,1.5,-99.9212197322611,-3.072933717122053,33.73971797884842,99.94949082369907,6809,3003,3806,32.93,34.39,-499.61,EMA9/EMA50,EMA/EMA
9,50,EMA,SMA,1.5,2.5,-99.92231249685179,-3.449977886233515,47.262503699319325,99.94936444558645,6758,2960,3798,46.18,48.1,-499.61,EMA9/SMA50,EMA/SMA
20,21,EMA,EMA,1.5,2.0,-99.92310281345111,-3.571974955722718,46.98124267291911,99.93847192517181,6824,2962,3862,46.29,47.51,-499.61,EMA20/EMA21,EMA/EMA
9,50,EMA,SMA,1.5,2.0,-99.92646440863433,-3.5939013238858935,46.563625450180076,99.94092923983611,6664,2913,3751,45.31,47.53,-499.63,EMA9/SMA50,EMA/SMA
20,21,EMA,EMA,1.5,3.0,-99.93152419631426,-3.494954254887636,47.86662899124046,99.94449689755592,7078,3094,3984,47.35,48.27,-499.65,EMA20/EMA21,EMA/EMA
20,21,EMA,EMA,1.5,2.5,-99.93195273033561,-3.5572375540863375,47.5792507204611,99.94108307172304,6940,3027,3913,47.04,47.99,-499.65,EMA20/EMA21,EMA/EMA
9,50,EMA,SMA,1.5,1.5,-99.9357478670145,-3.8356172703421354,43.79440665154951,99.94857120232209,6615,2895,3720,42.56,44.76,-499.68,EMA9/SMA50,EMA/SMA
9,50,EMA,SMA,1.5,3.0,-99.94097915875889,-3.54188300060977,47.564177362893815,99.9636157589459,6856,3005,3851,46.46,48.43,-499.70000000000005,EMA9/SMA50,EMA/SMA
9,50,EMA,EMA,2.0,1.5,-99.94390955442927,-3.4999230003643174,37.980980248719824,99.96485139352335,6835,3015,3820,37.48,38.38,-499.72,EMA9/EMA50,EMA/EMA
20,21,EMA,EMA,1.5,1.5,-99.94525108871531,-3.903985591025068,44.475381008206334,99.95374212659898,6824,2982,3842,43.46,45.26,-499.73,EMA20/EMA21,EMA/EMA
9,50,EMA,EMA,2.5,2.0,-99.9579890852997,-3.270886426541769,34.768067471281086,99.9710800218866,6878,3041,3837,33.54,35.76,-499.79,EMA9/EMA50,EMA/EMA
9,50,EMA,EMA,3.0,2.0,-99.96441288402515,-3.137857380316227,31.242707117852973,99.9716405478776,6857,3029,3828,29.94,32.29,-499.82,EMA9/EMA50,EMA/EMA
9,50,EMA,EMA,2.0,2.0,-99.96836039450734,-3.670772854022561,39.26762194239398,99.97896252682597,6909,3054,3855,38.28,40.05,-499.84000000000003,EMA9/EMA50,EMA/EMA
9,50,EMA,EMA,2.5,3.0,-99.97185405268954,-3.292725825654752,35.47811771162025,99.98360781726082,7290,3258,4032,34.28,36.46,-499.86,EMA9/EMA50,EMA/EMA
9,50,EMA,EMA,1.5,1.5,-99.97186273695019,-4.215285242569645,43.40005802146794,99.9793453061528,6894,3039,3855,42.42,44.18,-499.86,EMA9/EMA50,EMA/EMA
9,50,EMA,EMA,3.0,3.0,-99.97406147795306,-3.1266928541151966,31.963721313728183,99.98285418934996,7278,3252,4026,30.66,33.04,-499.87,EMA9/EMA50,EMA/EMA
9,50,EMA,EMA,2.5,2.5,-99.97460455374873,-3.4071281323322182,35.198429392792036,99.9840949426512,7132,3168,3964,34.06,36.13,-499.88,EMA9/EMA50,EMA/EMA
9,50,EMA,EMA,2.0,3.0,-99.9755675903455,-3.6281977608684652,39.958932238193015,99.98568470688237,7305,3261,4044,38.98,40.75,-499.87,EMA9/EMA50,EMA/EMA
9,50,EMA,EMA,3.0,2.5,-99.97717605141435,-3.244344022851102,31.689151208544125,99.98319880461587,7117,3160,3957,30.47,32.68,-499.88,EMA9/EMA50,EMA/EMA
9,50,EMA,EMA,2.0,2.5,-99.98098745893665,-3.819564114285546,39.61129753914989,99.98833179044986,7152,3174,3978,38.72,40.32,-499.91,EMA9/EMA50,EMA/EMA
9,21,SMA,EMA,2.0,2.5,-99.98178034706183,-3.6169746416585276,38.33208275270661,99.99167770927203,9329,4201,5128,38.13,38.49,-499.91,SMA9/EMA21,SMA/EMA
9,21,SMA,EMA,2.5,2.5,-99.9827605024561,-3.3956211665566407,35.09862778730704,99.99427584102004,9328,4199,5129,34.48,35.6,-499.90999999999997,SMA9/EMA21,SMA/EMA
9,21,SMA,EMA,2.0,2.0,-99.9833307843245,-3.72350007114541,37.939536878216124,99.99147245812361,9328,4195,5133,37.52,38.28,-499.92,SMA9/EMA21,SMA/EMA
9,50,EMA,EMA,1.5,2.0,-99.9841531367685,-4.38291422140867,44.88709909391629,99.98765761430904,6953,3078,3875,43.73,45.81,-499.91999999999996,EMA9/EMA50,EMA/EMA
9,21,SMA,EMA,2.0,3.0,-99.98485880669907,-3.6670087301424292,38.386959301086726,99.99253072131211,9386,4237,5149,38.0,38.71,-499.92,SMA9/EMA21,SMA/EMA
9,21,SMA,EMA,2.5,2.0,-99.98502489701278,-3.5142015071035853,34.671102049576135,99.99393847892112,9319,4186,5133,33.9,35.3,-499.91999999999996,SMA9/EMA21,SMA/EMA
9,21,SMA,EMA,2.5,3.0,-99.98570478937839,-3.44640334280022,35.141760818588786,99.99478006592777,9382,4236,5146,34.37,35.78,-499.93,SMA9/EMA21,SMA/EMA
9,21,SMA,EMA,1.5,2.5,-99.98598745961522,-4.022325934802144,43.644158628081456,99.9926791789695,9330,4203,5127,43.02,44.16,-499.92999999999995,SMA9/EMA21,SMA/EMA
9,21,SMA,EMA,3.0,2.5,-99.98649001518828,-3.325662018586811,32.825410451765215,99.99454061902358,9319,4196,5123,32.32,33.24,-499.93,SMA9/EMA21,SMA/EMA
