short_window,long_window,short_type,long_type,tp_multiplier,sl_multiplier,total_return,sharpe_ratio,win_rate,max_drawdown,total_trades,long_trades,short_trades,long_winrate,short_winrate,total_pnl,strategy_name,combo_type
12,200,EMA,SMA,2.0,3.0,-26.746548711384104,-0.8850329602349748,50.34642032332564,44.159851227887806,434,190,244,53.68,47.54,-133.73,EMA12/SMA200,EMA/SMA
20,200,SMA,EMA,2.5,2.5,-27.601637897085062,-0.8914711957182604,47.94117647058824,34.65308771737146,340,123,217,50.41,46.54,-138.01,SMA20/EMA200,SMA/EMA
12,200,EMA,SMA,2.0,1.5,-27.727470408553106,-1.1247748981941899,43.48837209302325,43.359771980615136,431,183,248,45.36,41.94,-138.64,EMA12/SMA200,EMA/SMA
12,200,EMA,SMA,1.5,1.5,-29.229541205085557,-1.3798651395750108,48.604651162790695,34.072846346749266,431,183,248,48.09,48.79,-146.14999999999998,EMA12/SMA200,EMA/SMA
12,200,EMA,SMA,2.0,2.5,-30.50090899974971,-1.0896102460019352,49.6551724137931,48.982255671252666,436,186,250,52.69,47.2,-152.5,EMA12/SMA200,EMA/SMA
20,200,SMA,EMA,3.0,1.5,-31.21204846319838,-1.1251345998576252,36.91860465116279,46.66007176704527,344,126,218,39.68,35.32,-156.06,SMA20/EMA200,SMA/EMA
9,200,SMA,SMA,2.5,2.0,-31.689744519368347,-1.069406473313508,41.935483870967744,58.45702182256864,465,197,268,43.15,41.04,-158.45,SMA9/SMA200,SMA/SMA
20,200,SMA,EMA,3.0,2.5,-32.647447401672416,-1.0208631281019767,44.70588235294118,45.803572755847895,340,123,217,48.78,42.4,-163.24,SMA20/EMA200,SMA/EMA
9,200,SMA,SMA,2.5,3.0,-33.824924333037295,-1.0850221179103605,43.655913978494624,59.75789148349805,465,197,268,45.69,42.16,-169.13,SMA9/SMA200,SMA/SMA
12,200,EMA,SMA,2.5,3.0,-33.96943155675901,-1.0421319920693317,44.80369515011547,53.52637557060474,434,190,244,48.95,41.39,-169.85,EMA12/SMA200,EMA/SMA
20,200,EMA,EMA,2.0,2.0,-34.287965069842414,-1.491504935451262,48.87005649717514,45.03791882214913,354,139,215,51.8,46.98,-171.44,EMA20/EMA200,EMA/EMA
12,200,EMA,SMA,3.0,1.5,-35.32395004087726,-1.288833944511384,34.032634032634036,55.482947443012065,430,183,247,37.16,31.58,-176.61999999999998,EMA12/SMA200,EMA/SMA
12,200,EMA,SMA,3.0,3.0,-35.404106028836054,-1.0274135813588703,40.13921113689095,56.027014446853926,432,189,243,44.97,36.21,-177.01999999999998,EMA12/SMA200,EMA/SMA
20,200,EMA,SMA,3.0,2.0,-35.72943562914295,-1.325132745747657,37.960339943342774,53.80832680287484,353,137,216,40.88,36.11,-178.65,EMA20/SMA200,EMA/SMA
20,200,EMA,EMA,2.5,1.5,-35.91471836765409,-1.6019585932294964,38.78116343490305,47.22556464241539,361,144,217,40.97,37.33,-179.57,EMA20/EMA200,EMA/EMA
9,200,SMA,SMA,2.5,2.5,-36.317353726616716,-1.2490575645041093,43.04347826086957,63.32422847499489,460,198,262,43.94,42.37,-181.59,SMA9/SMA200,SMA/SMA
12,200,EMA,SMA,2.0,2.0,-36.984952140490265,-1.4902733595077446,47.004608294930875,54.71689627002545,435,186,249,48.92,45.38,-184.93,EMA12/SMA200,EMA/SMA
12,200,EMA,SMA,1.5,2.5,-37.15426307804957,-1.6338877614759342,54.02298850574713,43.3491624115803,436,186,250,54.84,53.2,-185.76999999999998,EMA12/SMA200,EMA/SMA
12,20,EMA,EMA,2.5,1.5,-37.721210513742435,-0.9261935339809896,34.9869451697128,60.750477148927665,1150,491,659,36.86,33.69,-188.61,EMA12/EMA20,EMA/EMA
20,200,EMA,EMA,1.5,2.0,-37.89329451667656,-1.9524382718781645,53.954802259887,43.09090899257191,354,139,215,55.4,53.02,-189.46,EMA20/EMA200,EMA/EMA
