short_window,long_window,short_type,long_type,tp_multiplier,sl_multiplier,total_return,sharpe_ratio,win_rate,max_drawdown,total_trades,long_trades,short_trades,long_winrate,short_winrate,total_pnl,strategy_name,combo_type
12,26,EMA,EMA,3.0,3.0,-5.434397402538025,-1.3822819085974691,34.710743801652896,16.810002626167183,121,59,62,28.81,40.32,-27.169999999999998,EMA12/EMA26,EMA/EMA
9,200,SMA,SMA,2.0,1.5,-5.437706162899292,-2.8626499902277236,40.625,12.727257599821995,64,26,38,38.46,42.11,-27.189999999999998,SMA9/SMA200,SMA/SMA
20,200,SMA,SMA,2.0,2.0,-5.457608469801801,-2.7974373447594587,46.15384615384615,8.84640686557554,39,14,25,28.57,56.0,-27.29,SMA20/SMA200,SMA/SMA
26,200,SMA,EMA,3.0,2.0,-5.460286958403924,-2.2890240435393743,38.297872340425535,11.272304439937678,47,18,29,44.44,34.48,-27.299999999999997,SMA26/EMA200,SMA/EMA
12,20,EMA,EMA,2.5,2.0,-5.472047936669503,-1.4903369093991177,38.80597014925373,13.152375235633954,134,71,63,35.21,42.86,-27.359999999999996,EMA12/EMA20,EMA/EMA
21,200,SMA,EMA,2.0,2.0,-5.507606414517715,-2.69777937426661,44.44444444444444,8.888006096425359,45,15,30,40.0,46.67,-27.54,SMA21/EMA200,SMA/EMA
9,200,SMA,SMA,1.5,1.5,-5.508709520754212,-3.508487465358311,46.875,11.762615440774214,64,26,38,42.31,50.0,-27.54,SMA9/SMA200,SMA/SMA
12,200,SMA,EMA,2.5,1.5,-5.546599803616425,-2.247960813922407,36.36363636363637,13.408883828695686,77,34,43,29.41,41.86,-27.73,SMA12/EMA200,SMA/EMA
20,200,EMA,SMA,1.5,2.0,-5.564045446889554,-3.544087098744152,47.61904761904761,9.594342121801954,42,14,28,50.0,46.43,-27.82,EMA20/SMA200,EMA/SMA
20,26,EMA,EMA,2.5,2.0,-5.570239806679626,-1.5862851980515722,41.34615384615385,18.301601769965934,104,53,51,39.62,43.14,-27.85,EMA20/EMA26,EMA/EMA
12,200,SMA,SMA,2.0,2.0,-5.574022229063451,-2.713045184787108,44.06779661016949,11.479406378771593,59,21,38,42.86,44.74,-27.87,SMA12/SMA200,SMA/SMA
9,200,SMA,SMA,1.5,2.5,-5.6030413226131035,-2.707155449756968,53.96825396825397,12.807091931207662,63,27,36,48.15,58.33,-28.01,SMA9/SMA200,SMA/SMA
12,200,SMA,SMA,3.0,2.0,-5.618343967037402,-2.168424426291773,34.48275862068966,12.857849924621027,58,20,38,35.0,34.21,-28.089999999999996,SMA12/SMA200,SMA/SMA
12,50,EMA,EMA,2.5,1.5,-5.633137785556073,-1.7631291564573852,42.71844660194174,18.062664867473792,103,55,48,36.36,50.0,-28.160000000000004,EMA12/EMA50,EMA/EMA
26,50,SMA,SMA,3.0,3.0,-5.663412834851772,-1.451712374616679,40.0,12.15429845512036,90,41,49,39.02,40.82,-28.310000000000002,SMA26/SMA50,SMA/SMA
26,200,EMA,EMA,2.0,1.5,-5.679243580547836,-3.267131494727417,39.53488372093023,9.649123392441144,43,15,28,33.33,42.86,-28.4,EMA26/EMA200,EMA/EMA
9,50,SMA,EMA,2.0,1.5,-5.6838057046585275,-1.8995842234278837,43.925233644859816,15.660217327512441,107,53,54,43.4,44.44,-28.42,SMA9/EMA50,SMA/EMA
9,200,EMA,EMA,2.0,2.0,-5.701864425842996,-2.5628927312802987,45.56962025316456,14.070888829932077,79,33,46,42.42,47.83,-28.509999999999998,EMA9/EMA200,EMA/EMA
12,200,EMA,EMA,3.0,1.5,-5.716842504304407,-2.207382409822177,34.78260869565217,12.98206766211019,69,28,41,35.71,34.15,-28.58,EMA12/EMA200,EMA/EMA
9,20,EMA,EMA,3.0,2.0,-5.742688433309127,-1.4650271008840647,34.193548387096776,13.65784014506409,155,85,70,30.59,38.57,-28.71,EMA9/EMA20,EMA/EMA
26,50,SMA,SMA,1.5,3.0,-5.781171430296604,-2.016206654047779,61.111111111111114,8.120636553193883,90,41,49,68.29,55.1,-28.9,SMA26/SMA50,SMA/SMA
12,50,EMA,SMA,3.0,2.0,-5.799788079831592,-1.6219929099604353,38.83495145631068,14.695850537127935,103,54,49,40.74,36.73,-29.0,EMA12/SMA50,EMA/SMA
26,200,SMA,EMA,3.0,2.5,-5.801950677445211,-2.3339593289624747,41.30434782608695,11.204547692936508,46,17,29,52.94,34.48,-29.009999999999998,SMA26/EMA200,SMA/EMA
20,200,EMA,EMA,1.5,2.5,-5.893948557226486,-2.9954962860612238,57.407407407407405,9.526328750960861,54,22,32,50.0,62.5,-29.470000000000002,EMA20/EMA200,EMA/EMA
21,200,SMA,EMA,2.5,2.0,-5.934444485220308,-2.597075930259985,40.0,8.228810548930198,45,15,30,40.0,40.0,-29.67,SMA21/EMA200,SMA/EMA
9,200,SMA,SMA,2.0,2.0,-5.947156806459293,-2.8605868236981564,44.44444444444444,13.010943829516519,63,26,37,42.31,45.95,-29.740000000000002,SMA9/SMA200,SMA/SMA
9,26,EMA,SMA,1.5,2.0,-5.951748615246743,-1.8052264146570671,50.6578947368421,12.457095425805297,152,81,71,44.44,57.75,-29.75,EMA9/SMA26,EMA/SMA
9,50,SMA,SMA,1.5,2.5,-5.961955759315902,-2.3057118760635023,53.535353535353536,13.906625537564807,99,49,50,53.06,54.0,-29.81,SMA9/SMA50,SMA/SMA
20,200,SMA,SMA,2.0,1.5,-5.989062274589412,-3.2681757285201005,38.46153846153847,9.326322868948816,39,14,25,21.43,48.0,-29.939999999999998,SMA20/SMA200,SMA/SMA
21,200,SMA,EMA,2.5,2.5,-6.013369691937408,-2.439459608742959,44.680851063829785,9.415520668992523,47,16,31,43.75,45.16,-30.060000000000002,SMA21/EMA200,SMA/EMA
21,200,SMA,EMA,1.5,2.0,-6.034470810077528,-3.3424027096225872,48.888888888888886,9.090655165325225,45,15,30,46.67,50.0,-30.17,SMA21/EMA200,SMA/EMA
21,26,EMA,SMA,3.0,1.5,-6.0439221724810634,-1.5565768737574344,34.93975903614458,16.189129132318083,167,81,86,32.1,37.21,-30.22,EMA21/SMA26,EMA/SMA
9,21,EMA,EMA,3.0,3.0,-6.06091442342854,-1.477640020904359,34.33734939759036,12.973365515958054,166,87,79,29.89,39.24,-30.299999999999997,EMA9/EMA21,EMA/EMA
9,21,EMA,EMA,3.0,2.0,-6.106928887147819,-1.588729795512201,34.64052287581699,14.596650166532493,153,85,68,30.59,39.71,-30.53,EMA9/EMA21,EMA/EMA
12,200,SMA,SMA,2.0,2.5,-6.163649292259686,-2.8851969038040157,47.45762711864407,12.535648089593554,59,21,38,42.86,50.0,-30.82,SMA12/SMA200,SMA/SMA
26,200,EMA,EMA,1.5,2.5,-6.167934144946219,-3.5108997353898324,53.48837209302325,10.953130930568665,43,15,28,40.0,60.71,-30.84,EMA26/EMA200,EMA/EMA
9,200,SMA,EMA,1.5,2.0,-6.170314151761101,-3.0621885383627983,52.0,7.876180517560892,75,32,43,50.0,53.49,-30.85,SMA9/EMA200,SMA/EMA
9,200,SMA,EMA,2.0,1.5,-6.176817869501667,-2.844657627037116,42.30769230769231,10.698227225395165,78,34,44,44.12,40.91,-30.880000000000003,SMA9/EMA200,SMA/EMA
26,200,EMA,EMA,1.5,2.0,-6.2167769973434694,-3.706421546606259,50.0,10.168957447965616,44,16,28,37.5,57.14,-31.08,EMA26/EMA200,EMA/EMA
26,50,SMA,EMA,2.0,2.0,-6.217417048736354,-2.2371525554438807,49.411764705882355,8.836934951245459,86,37,49,43.24,55.1,-31.080000000000002,SMA26/EMA50,SMA/EMA
9,20,EMA,EMA,3.0,3.0,-6.238776509166451,-1.5091093768823014,33.72781065088758,14.18068126974008,169,88,81,29.55,38.27,-31.189999999999998,EMA9/EMA20,EMA/EMA
9,50,SMA,SMA,2.5,2.0,-6.246049743110928,-1.9339739363403854,40.816326530612244,15.564501022189296,98,48,50,37.5,44.0,-31.23,SMA9/SMA50,SMA/SMA
26,200,EMA,EMA,2.5,2.5,-6.275770190835157,-2.6860728749736116,46.51162790697674,13.108014659076947,43,15,28,40.0,50.0,-31.38,EMA26/EMA200,EMA/EMA
9,200,EMA,EMA,2.0,3.0,-6.292204708446661,-2.5544104302418837,45.67901234567901,16.189715734339757,81,34,47,44.12,46.81,-31.46,EMA9/EMA200,EMA/EMA
12,200,EMA,SMA,2.0,3.0,-6.296372019012028,-2.5389246030400363,48.333333333333336,11.407125779319262,60,22,38,40.91,52.63,-31.48,EMA12/SMA200,EMA/SMA
20,26,SMA,EMA,2.5,1.5,-6.31986343863407,-1.6044922991905497,44.751381215469614,14.456557685619916,182,79,103,46.84,43.69,-31.6,SMA20/EMA26,SMA/EMA
26,50,SMA,SMA,1.5,2.5,-6.329320922630882,-2.276561668001396,59.55056179775281,8.17316065596414,89,41,48,65.85,54.17,-31.65,SMA26/SMA50,SMA/SMA
9,50,EMA,SMA,2.0,3.0,-6.348178440369247,-1.862197235444707,43.08943089430895,19.77866007834627,123,62,61,37.1,49.18,-31.740000000000002,EMA9/SMA50,EMA/SMA
26,50,SMA,SMA,2.0,3.0,-6.363295574990252,-1.9722539587588683,50.0,9.793254407368087,90,41,49,53.66,46.94,-31.82,SMA26/SMA50,SMA/SMA
20,200,SMA,EMA,1.5,3.0,-6.391327218136837,-2.9438752418350957,51.92307692307693,11.63899457193716,52,20,32,50.0,53.12,-31.96,SMA20/EMA200,SMA/EMA
21,200,EMA,SMA,1.5,1.5,-6.403793969848357,-4.965509787992212,43.90243902439025,6.773668391134072,41,13,28,53.85,39.29,-32.02,EMA21/SMA200,EMA/SMA
21,200,SMA,EMA,3.0,2.0,-6.409136261597405,-2.796667842415236,37.77777777777778,8.767367969100077,45,15,30,40.0,36.67,-32.04,SMA21/EMA200,SMA/EMA
12,200,SMA,EMA,2.0,1.5,-6.4174376592832125,-2.9402515767946285,41.55844155844156,11.522652101056485,77,34,43,38.24,44.19,-32.09,SMA12/EMA200,SMA/EMA
20,200,SMA,SMA,2.5,2.5,-6.423947984805205,-2.5148160250756773,43.58974358974359,10.430965393499015,39,14,25,35.71,48.0,-32.12,SMA20/SMA200,SMA/SMA
26,200,EMA,SMA,2.0,2.0,-6.425880130243707,-3.0715590152378756,47.61904761904761,7.643691179663506,42,17,25,41.18,52.0,-32.129999999999995,EMA26/SMA200,EMA/SMA
20,200,SMA,SMA,1.5,1.5,-6.441603810571507,-3.8820498802652645,43.58974358974359,9.156235372734125,39,14,25,28.57,52.0,-32.21,SMA20/SMA200,SMA/SMA
20,200,SMA,SMA,2.5,1.5,-6.446275141016599,-3.236631898795127,33.33333333333333,9.369472155748456,39,14,25,21.43,40.0,-32.230000000000004,SMA20/SMA200,SMA/SMA
12,200,EMA,SMA,1.5,2.0,-6.451132248895726,-3.5325287366351916,50.0,10.337003466586054,58,21,37,42.86,54.05,-32.25,EMA12/SMA200,EMA/SMA
12,21,EMA,EMA,3.0,2.0,-6.464658634368038,-1.741490831026283,35.60606060606061,14.414630132648318,132,71,61,35.21,36.07,-32.33,EMA12/EMA21,EMA/EMA
12,26,EMA,EMA,1.5,2.0,-6.487937759239469,-2.30594584800273,48.275862068965516,10.138097198418064,116,58,58,44.83,51.72,-32.44,EMA12/EMA26,EMA/EMA
9,26,SMA,EMA,2.5,3.0,-6.489288117929323,-1.7784539301529054,40.689655172413794,11.12218403872612,145,69,76,40.58,40.79,-32.44,SMA9/EMA26,SMA/EMA
12,50,EMA,EMA,3.0,1.5,-6.4974204675942016,-1.898193671441375,38.83495145631068,20.41854725488223,103,55,48,36.36,41.67,-32.480000000000004,EMA12/EMA50,EMA/EMA
12,200,EMA,SMA,1.5,2.5,-6.500615660349536,-3.166359225272031,52.63157894736842,9.523855123616647,57,22,35,40.91,60.0,-32.5,EMA12/SMA200,EMA/SMA
9,50,SMA,EMA,3.0,1.5,-6.524753775665124,-1.8309975226701285,33.0188679245283,19.418059792845145,106,53,53,33.96,32.08,-32.63,SMA9/EMA50,SMA/EMA
26,200,SMA,EMA,2.0,2.0,-6.527137321881435,-3.209377334999621,44.680851063829785,12.072270608572417,47,18,29,50.0,41.38,-32.64,SMA26/EMA200,SMA/EMA
9,50,EMA,SMA,2.5,2.0,-6.5423933676883514,-1.9251548722902752,36.75213675213676,17.19552136442032,117,61,56,34.43,39.29,-32.71,EMA9/SMA50,EMA/SMA
21,26,EMA,EMA,2.0,2.0,-6.547892314730222,-2.0872878156621297,43.269230769230774,15.727808190839209,104,55,49,41.82,44.9,-32.74,EMA21/EMA26,EMA/EMA
9,200,SMA,SMA,1.5,2.0,-6.558810891882707,-3.7350849049845305,50.79365079365079,12.555747736286676,63,26,37,46.15,54.05,-32.8,SMA9/SMA200,SMA/SMA
21,26,EMA,EMA,2.0,1.5,-6.56233919313263,-2.227807849136188,41.74757281553398,13.27188845806107,103,53,50,37.74,46.0,-32.81,EMA21/EMA26,EMA/EMA
21,200,EMA,SMA,2.5,3.0,-6.586166797217413,-2.7530943044027367,45.23809523809524,10.192589114492003,42,14,28,50.0,42.86,-32.93,EMA21/SMA200,EMA/SMA
12,200,SMA,SMA,2.0,3.0,-6.606995249002784,-2.8321392595110644,48.275862068965516,12.900854301996029,58,20,38,45.0,50.0,-33.03,SMA12/SMA200,SMA/SMA
20,26,EMA,EMA,2.0,1.5,-6.617512696530241,-2.2241352637519993,43.269230769230774,13.673485868154458,104,52,52,40.38,46.15,-33.09,EMA20/EMA26,EMA/EMA
12,200,EMA,SMA,2.5,3.0,-6.646479458801025,-2.4794962227159516,45.0,9.931863482852219,60,22,38,40.91,47.37,-33.230000000000004,EMA12/SMA200,EMA/SMA
26,200,EMA,SMA,1.5,1.5,-6.6756800253135795,-4.424691270025432,50.0,8.852109123383139,42,17,25,41.18,56.0,-33.379999999999995,EMA26/SMA200,EMA/SMA
20,200,EMA,EMA,2.0,3.0,-6.6778351309515305,-2.812606981142774,52.72727272727272,10.70622133012658,55,22,33,50.0,54.55,-33.39,EMA20/EMA200,EMA/EMA
20,200,SMA,SMA,2.0,2.5,-6.6804328495395335,-2.860706247987441,51.28205128205128,9.393125732013068,39,14,25,35.71,60.0,-33.410000000000004,SMA20/SMA200,SMA/SMA
9,21,EMA,EMA,3.0,2.5,-6.706005363615464,-1.7181057765474284,35.0,13.51129457521715,160,85,75,30.59,40.0,-33.53,EMA9/EMA21,EMA/EMA
9,20,EMA,EMA,3.0,1.5,-6.711388547381773,-1.8391818437973306,33.55263157894737,14.539333264752091,152,79,73,30.38,36.99,-33.55,EMA9/EMA20,EMA/EMA
20,200,EMA,EMA,1.5,3.0,-6.751645300539996,-3.36970248016183,58.18181818181818,10.221607081652671,55,22,33,50.0,63.64,-33.76,EMA20/EMA200,EMA/EMA
26,200,EMA,EMA,2.5,1.5,-6.7825575992646,-3.499640999021305,34.883720930232556,10.587223688008764,43,15,28,33.33,35.71,-33.91,EMA26/EMA200,EMA/EMA
12,50,EMA,SMA,2.5,3.0,-6.807751207519402,-1.9597472241582952,43.269230769230774,18.11795250697493,104,51,53,39.22,47.17,-34.04,EMA12/SMA50,EMA/SMA
12,26,EMA,EMA,2.5,2.0,-6.817109055240143,-2.0213770353525806,36.52173913043478,17.127354621747013,115,58,57,29.31,43.86,-34.09,EMA12/EMA26,EMA/EMA
26,200,EMA,EMA,2.0,2.0,-6.826582253551419,-3.4912943435123287,43.18181818181818,10.654135792189159,44,16,28,37.5,46.43,-34.129999999999995,EMA26/EMA200,EMA/EMA
12,21,EMA,EMA,2.5,1.5,-6.834579850504133,-1.9668208646055647,37.121212121212125,13.062086549803572,132,70,62,32.86,41.94,-34.17,EMA12/EMA21,EMA/EMA
21,200,EMA,EMA,1.5,3.0,-6.844311195157286,-3.4295893263348476,60.78431372549019,11.493842358965319,51,19,32,52.63,65.62,-34.22,EMA21/EMA200,EMA/EMA
12,50,EMA,SMA,1.5,3.0,-6.853010200935887,-2.4059432164000834,52.88461538461539,11.901029447934409,104,51,53,50.98,54.72,-34.260000000000005,EMA12/SMA50,EMA/SMA
21,200,EMA,EMA,2.0,3.0,-6.876697143102546,-2.963190036066036,56.86274509803921,12.304892792000684,51,19,32,52.63,59.38,-34.379999999999995,EMA21/EMA200,EMA/EMA
20,200,EMA,EMA,2.5,1.5,-6.905261806369845,-3.0677392599740525,37.03703703703704,9.769482755308905,54,21,33,38.1,36.36,-34.52,EMA20/EMA200,EMA/EMA
20,26,SMA,EMA,2.5,2.5,-6.920191883892665,-1.6350734955241133,47.51381215469613,14.63399996616416,182,79,103,48.1,47.57,-34.6,SMA20/EMA26,SMA/EMA
26,50,SMA,EMA,1.5,2.0,-6.920552503045371,-2.7506784225295333,52.94117647058824,9.020741948079607,86,37,49,45.95,59.18,-34.6,SMA26/EMA50,SMA/EMA
9,50,SMA,SMA,1.5,2.0,-6.983636472494833,-2.7859251108456964,52.0,13.722954744237162,100,49,51,53.06,50.98,-34.92,SMA9/SMA50,SMA/SMA
20,26,SMA,EMA,2.5,3.0,-7.017337799388996,-1.622299798580439,48.06629834254144,14.524150951204046,182,79,103,49.37,47.57,-35.09,SMA20/EMA26,SMA/EMA
12,26,EMA,EMA,2.5,3.0,-7.031638502853867,-1.9958798863825928,38.01652892561984,15.854214684755252,121,59,62,28.81,46.77,-35.16,EMA12/EMA26,EMA/EMA
12,200,SMA,EMA,1.5,1.5,-7.045099586795596,-3.765173912017236,45.45454545454545,11.736196745235974,77,34,43,41.18,48.84,-35.22,SMA12/EMA200,SMA/EMA
20,200,SMA,SMA,1.5,2.0,-7.059768975774795,-4.0256644693649974,48.717948717948715,9.605234232409886,39,14,25,28.57,60.0,-35.300000000000004,SMA20/SMA200,SMA/SMA
9,200,SMA,SMA,1.5,3.0,-7.083301886427773,-3.348204866193516,54.6875,15.444371196288659,64,27,37,48.15,59.46,-35.42,SMA9/SMA200,SMA/SMA
20,200,SMA,EMA,2.0,2.0,-7.153454306826995,-3.3236046462864186,41.17647058823529,12.388652898286509,51,19,32,31.58,46.88,-35.769999999999996,SMA20/EMA200,SMA/EMA
12,21,EMA,EMA,2.5,3.0,-7.188853957940284,-1.93679267284335,38.297872340425535,12.241368901630333,141,72,69,33.33,43.48,-35.94,EMA12/EMA21,EMA/EMA
9,26,SMA,SMA,1.5,1.5,-7.2118960822144915,-2.5957257407620995,48.96551724137931,12.266785583110163,145,69,76,43.48,53.95,-36.06,SMA9/SMA26,SMA/SMA
50,200,EMA,EMA,2.5,2.0,-7.215440506423408,-3.566500045595261,41.66666666666667,11.15791103332554,36,13,23,38.46,43.48,-36.08,EMA50/EMA200,EMA/EMA
9,200,SMA,SMA,2.0,3.0,-7.267688910934646,-2.998658747442807,48.4375,16.774259837599264,64,27,37,44.44,51.35,-36.33,SMA9/SMA200,SMA/SMA
20,200,SMA,SMA,3.0,2.5,-7.275017114704678,-2.781405300203482,41.02564102564102,12.113784316060201,39,14,25,35.71,44.0,-36.38,SMA20/SMA200,SMA/SMA
12,200,SMA,SMA,1.5,3.0,-7.276231757218113,-3.4959612994373246,53.44827586206896,12.723918359318068,58,20,38,45.0,57.89,-36.379999999999995,SMA12/SMA200,SMA/SMA
12,26,EMA,SMA,1.5,1.5,-7.294163377623727,-2.399554539483345,46.93877551020408,10.825071150273798,147,69,78,43.48,50.0,-36.47,EMA12/SMA26,EMA/SMA
20,200,EMA,SMA,1.5,3.0,-7.315458124365206,-3.794891221318303,51.162790697674424,11.50160779729008,43,15,28,46.67,53.57,-36.58,EMA20/SMA200,EMA/SMA
9,200,EMA,EMA,1.5,2.5,-7.345369448412215,-3.5286286721287325,53.16455696202531,13.94018333809464,79,35,44,51.43,54.55,-36.72,EMA9/EMA200,EMA/EMA
21,200,SMA,EMA,1.5,2.5,-7.361016894366925,-3.8514887458931883,53.191489361702125,11.265974662897893,47,16,31,56.25,51.61,-36.81,SMA21/EMA200,SMA/EMA
20,200,SMA,EMA,2.0,2.5,-7.381017430668931,-3.2518078814059264,46.15384615384615,14.151429088664297,52,20,32,40.0,50.0,-36.91,SMA20/EMA200,SMA/EMA
26,50,SMA,EMA,3.0,2.5,-7.382838822932718,-2.272326863474607,44.047619047619044,12.447183699983947,85,37,48,37.84,50.0,-36.91,SMA26/EMA50,SMA/EMA
12,200,EMA,SMA,1.5,3.0,-7.391712341858385,-3.5656817397503247,51.66666666666667,10.406634621808204,60,22,38,40.91,57.89,-36.96,EMA12/SMA200,EMA/SMA
12,200,SMA,SMA,1.5,1.5,-7.431920471521448,-4.710246522919504,42.3728813559322,10.659561455341137,59,21,38,42.86,42.11,-37.160000000000004,SMA12/SMA200,SMA/SMA
21,200,EMA,SMA,1.5,2.0,-7.45699095438315,-4.816163141458252,47.5,8.813974595816527,40,13,27,53.85,44.44,-37.28,EMA21/SMA200,EMA/SMA
50,200,EMA,EMA,2.0,2.0,-7.461100262091714,-3.7934524646518777,47.22222222222222,10.970134453836483,36,13,23,46.15,47.83,-37.3,EMA50/EMA200,EMA/EMA
9,21,EMA,EMA,3.0,1.5,-7.468002902143257,-2.0980942186212874,34.0,14.246470427518155,150,80,70,30.0,38.57,-37.339999999999996,EMA9/EMA21,EMA/EMA
9,20,EMA,EMA,2.5,2.0,-7.4692164455499785,-2.0712377952204126,36.12903225806451,13.521448049345066,155,85,70,31.76,41.43,-37.339999999999996,EMA9/EMA20,EMA/EMA
26,50,SMA,EMA,3.0,3.0,-7.485330787243232,-2.2104331694338786,45.88235294117647,10.64079836984043,86,37,49,40.54,51.02,-37.43000000000001,SMA26/EMA50,SMA/EMA
26,50,SMA,SMA,1.5,2.0,-7.4859640847078595,-2.9302683085214842,56.17977528089888,8.964567456755194,89,41,48,60.98,52.08,-37.43,SMA26/SMA50,SMA/SMA
9,26,EMA,EMA,3.0,1.5,-7.49591760432894,-2.069310368388392,32.16783216783217,15.82749396944902,143,74,69,31.08,33.33,-37.48,EMA9/EMA26,EMA/EMA
20,200,SMA,SMA,3.0,1.5,-7.522210993677413,-3.6427823821542957,30.76923076923077,11.145825775010051,39,14,25,21.43,36.0,-37.61,SMA20/SMA200,SMA/SMA
20,21,EMA,SMA,3.0,3.0,-7.562984185776702,-1.7427236274774531,38.67924528301887,15.685659144040148,213,115,98,35.65,41.84,-37.809999999999995,EMA20/SMA21,EMA/SMA
9,50,SMA,EMA,2.5,2.5,-7.609626444503078,-2.341518294961225,40.95238095238095,18.839643518285097,105,51,54,41.18,40.74,-38.04,SMA9/EMA50,SMA/EMA
9,26,EMA,EMA,2.5,1.5,-7.684606957321262,-2.2523834589289495,35.66433566433567,14.257665413591653,143,74,69,32.43,39.13,-38.419999999999995,EMA9/EMA26,EMA/EMA
12,26,EMA,EMA,2.0,2.0,-7.688167549190417,-2.423122127920472,40.869565217391305,16.405684180023684,115,58,57,34.48,47.37,-38.44,EMA12/EMA26,EMA/EMA
9,50,SMA,EMA,2.5,2.0,-7.707058988465712,-2.39197794547383,38.31775700934579,19.936332798809747,107,53,54,37.74,38.89,-38.53,SMA9/EMA50,SMA/EMA
20,26,EMA,EMA,2.0,2.0,-7.750065906125508,-2.509638050341579,44.230769230769226,17.183453007056407,104,53,51,43.4,45.1,-38.75,EMA20/EMA26,EMA/EMA
21,200,SMA,EMA,3.0,2.5,-7.761890660970153,-3.161667462029921,40.42553191489361,10.087504561930324,47,16,31,43.75,38.71,-38.81,SMA21/EMA200,SMA/EMA
9,20,EMA,EMA,1.5,2.0,-7.776225752087873,-2.5133374622750835,46.15384615384615,12.26698090916403,156,85,71,40.0,53.52,-38.879999999999995,EMA9/EMA20,EMA/EMA
50,200,EMA,EMA,2.5,2.5,-7.800561873699746,-3.726410458920329,44.44444444444444,11.222829963767506,36,13,23,46.15,43.48,-39.0,EMA50/EMA200,EMA/EMA
12,50,EMA,SMA,2.0,3.0,-7.836040165140854,-2.3823155596843284,44.230769230769226,16.729850693623387,104,51,53,41.18,47.17,-39.18,EMA12/SMA50,EMA/SMA
50,200,EMA,EMA,2.0,2.5,-7.844136116849938,-3.848635676859494,50.0,11.130209969777972,36,13,23,53.85,47.83,-39.22,EMA50/EMA200,EMA/EMA
9,26,SMA,SMA,2.0,1.5,-7.845097751314745,-2.5113684741882967,40.97222222222222,15.366230033334539,144,68,76,39.71,42.11,-39.22,SMA9/SMA26,SMA/SMA
20,26,SMA,EMA,2.0,1.5,-7.897149949506854,-2.273752330071256,45.55555555555556,12.678066509032092,181,80,101,47.5,44.55,-39.480000000000004,SMA20/EMA26,SMA/EMA
20,26,SMA,EMA,2.0,2.0,-7.907825970326029,-2.118853377124036,48.333333333333336,12.373221517671073,181,80,101,48.75,48.51,-39.54,SMA20/EMA26,SMA/EMA
21,200,SMA,EMA,2.0,3.0,-7.930366282898728,-3.5924814108775442,50.0,13.80467592183012,46,16,30,50.0,50.0,-39.66,SMA21/EMA200,SMA/EMA
12,50,EMA,SMA,3.0,2.5,-7.947324931489288,-2.3351591000008822,40.0,15.894671468156924,105,55,50,38.18,42.0,-39.73,EMA12/SMA50,EMA/SMA
9,26,EMA,SMA,3.0,2.5,-7.951716552104052,-1.9926081197164338,36.708860759493675,14.909250760723308,158,81,77,32.1,41.56,-39.75,EMA9/SMA26,EMA/SMA
9,50,EMA,SMA,3.0,1.5,-7.988867568218813,-2.33805594991859,34.18803418803419,19.857948284743383,117,60,57,33.33,35.09,-39.95,EMA9/SMA50,EMA/SMA
12,26,EMA,SMA,1.5,2.0,-7.994709934759545,-2.529756758300302,48.0,11.602391265138436,150,74,76,44.59,51.32,-39.97,EMA12/SMA26,EMA/SMA
20,200,SMA,SMA,1.5,3.0,-8.032453740127846,-3.5743925633189226,56.41025641025641,10.049759397177475,39,14,25,35.71,68.0,-40.16,SMA20/SMA200,SMA/SMA
12,200,SMA,EMA,3.0,2.5,-8.040568119817431,-2.723962236602663,34.66666666666667,15.73507871682039,75,34,41,32.35,36.59,-40.209999999999994,SMA12/EMA200,SMA/EMA
20,200,EMA,SMA,2.0,3.0,-8.059956211748885,-3.506516225619336,46.51162790697674,11.235054032014189,43,15,28,46.67,46.43,-40.3,EMA20/SMA200,EMA/SMA
20,200,EMA,EMA,2.5,3.0,-8.06416760407942,-3.0497258204092494,47.27272727272727,11.940874015680203,55,22,33,50.0,45.45,-40.32,EMA20/EMA200,EMA/EMA
12,21,EMA,EMA,2.5,2.5,-8.0882948947753,-2.322019912355039,38.970588235294116,13.952706882465199,136,68,68,33.82,44.12,-40.44,EMA12/EMA21,EMA/EMA
12,21,EMA,EMA,2.5,2.0,-8.110424179512654,-2.373431905513688,37.878787878787875,13.429354945098273,132,71,61,35.21,40.98,-40.55,EMA12/EMA21,EMA/EMA
20,200,SMA,SMA,1.5,2.5,-8.194399751330945,-3.8133255788704776,53.84615384615385,10.435367644247474,39,14,25,35.71,64.0,-40.980000000000004,SMA20/SMA200,SMA/SMA
12,200,SMA,EMA,3.0,2.0,-8.208409708663897,-2.9573607282748813,33.33333333333333,16.24067236430366,75,33,42,30.3,35.71,-41.05,SMA12/EMA200,SMA/EMA
26,200,EMA,SMA,1.5,2.5,-8.219423191063356,-4.076321006684451,56.09756097560976,9.346936103740797,41,17,24,47.06,62.5,-41.1,EMA26/SMA200,EMA/SMA
26,200,SMA,EMA,2.5,2.5,-8.225035988726745,-3.4540634741389358,41.30434782608695,12.803333337391273,46,17,29,52.94,34.48,-41.12,SMA26/EMA200,SMA/EMA
12,200,SMA,SMA,3.0,2.5,-8.225657633121376,-3.1013728719719214,36.206896551724135,16.163344953975127,58,21,37,33.33,37.84,-41.12,SMA12/SMA200,SMA/SMA
12,26,EMA,EMA,2.0,3.0,-8.228487647807356,-2.491399082435589,42.14876033057851,15.68951520864176,121,59,62,33.9,50.0,-41.15,EMA12/EMA26,EMA/EMA
